TestID,TrainID,"[m,b]","(x,y)",Prediction
203759,1997,"[22, -12]","(train,test)",161182
203772,46830,"[1, -18]","(train,test)",1079
203822,1182,"[72, 289]","(train,test)",21313
203834,113686,"[1, -1]","(train,test)",105
203891,1214,"[1, -10]","(train,test)",31
203892,1214,"[-1, -5]","(train,test)",-46
204039,207101,"[1, 0]","(train,test)",2265
204046,37800,"[24, 1]","(train,test)",2545
204070,69567,"[1, 1]","(train,test)",282
204104,95485,"[3, 0]","(train,test)",129140163
204165,40567,"[1, 78]","(train,test)",4831985818
204185,18041,"[2, 3]","(train,test)",20509
204209,22920,"[8, 0]","(train,test)",20570824
204251,161675,"[8, 0]","(train,test)",13400
204255,17050,"[-2, 3]","(train,test)",1
204304,109202,"[2, 0]","(test,train)",62860078.0
204392,209260,"[1, -1]","(train,test)",161
204430,54078,"[32, 0]","(train,test)",247609900000
204550,44560,"[8, 0]","(train,test)",99888
204582,21270,"[2, 1]","(train,test)",289
204592,105255,"[1, -2]","(train,test)",86156896546723
204613,98119,"[1, 2]","(train,test)",5196521107675034
204730,161924,"[3, -2]","(train,test)",2497
204789,29314,"[1, 0]","(train,test)",505325
204813,166713,"[1, 1]","(train,test)",242
204834,3128,"[1, -1]","(train,test)",11398894023111676
204864,125588,"[1, -2]","(train,test)",0
204906,152514,"[1, -1]","(train,test)",1
204930,148209,"[1, 0]","(train,test)",52088
204974,86537,"[-1, 1]","(train,test)",1
205088,202274,"[8, 0]","(train,test)",7301384
205148,1214,"[9, 177]","(train,test)",483
205208,60382,"[2, 0]","(train,test)",1152427267031040000
205243,31107,"[1, -10]","(train,test)",45
205257,35209,"[1, 2]","(train,test)",134
205315,40136,"[1, 0]","(train,test)",110000000000000000
205352,202680,"[1, -1]","(train,test)",489
205395,8883,"[1, 0]","(train,test)",5279714475068333490176
205436,50311,"[2, 0]","(train,test)",101184
205460,5669,"[1, 0]","(train,test)",104255099738019625697280
205464,11632,"[1, 0]","(train,test)",143101889288839872512
205505,3028,"[1, -1]","(train,test)",546270602350
205516,104749,"[-1, 2]","(train,test)",1
205552,26333,"[4, 27]","(train,test)",11383
205643,30297,"[2, 1]","(train,test)",6609
205685,108417,"[3, -43]","(train,test)",6626
205700,113498,"[1, -1]","(train,test)",136
205724,31874,"[2, 0]","(train,test)",150
205749,190790,"[-1, 2]","(train,test)",24157817
205818,81787,"[1, -1]","(train,test)",51
205831,18639,"[1, -1]","(train,test)",109
205833,119345,"[1, 0]","(train,test)",2609
205903,8028,"[1, 0]","(train,test)",13027308783283592
205933,157583,"[2, 1]","(train,test)",227
206002,123508,"[1, 1]","(train,test)",775
206025,12120,"[1, 0]","(train,test)",34406400000000000000
206129,75853,"[823543, 0]","(train,test)",51676101935731
206192,17770,"[1, 0]","(train,test)",6311523942644393705472
206242,78580,"[2, 1]","(train,test)",149
206291,26713,"[2, -2]","(test,train)",109.0
206388,107564,"[1, -1]","(train,test)",134
206428,102155,"[1, -4]","(train,test)",458
206529,81660,"[1, 2]","(train,test)",1503
206539,62044,"[2, 0]","(train,test)",1599364150040158382587904
206555,98445,"[1, -1]","(train,test)",7734
206653,1182,"[27, 120]","(train,test)",8652
206708,167513,"[1, 4]","(train,test)",9
206749,53616,"[1, 0]","(train,test)",62
206771,31006,"[2, 0]","(test,train)",642532.0
206781,68163,"[11, 0]","(train,test)",583
206828,19294,"[28, -223]","(train,test)",40433
206852,37702,"[2, 0]","(train,test)",7736
206940,116652,"[3, 0]","(train,test)",159
206944,160749,"[1, 1]","(train,test)",21018866592361
206969,214156,"[5, 1]","(train,test)",20000273725560981
206985,65827,"[1, 4]","(train,test)",1073741828
207062,182571,"[1, 1]","(train,test)",321
207116,22158,"[2, -1]","(train,test)",10165
207135,109491,"[1, 1]","(train,test)",132
207138,40136,"[1, 0]","(train,test)",110000000000000000
207206,50466,"[1, 5]","(train,test)",178
207214,104,"[2, -10]","(train,test)",0
207218,19184,"[1, 1]","(train,test)",1608
207224,24336,"[1, 0]","(train,test)",351829430966702353416192
207314,36948,"[1, 1]","(train,test)",5657
207320,199126,"[1, 0]","(train,test)",3
207404,189038,"[2, -1]","(train,test)",1537671920841
207517,50370,"[-1, 1]","(train,test)",1
207525,21345,"[1, 2187]","(train,test)",2707
207566,27639,"[48, 1]","(train,test)",5651521
207674,1214,"[6, 119]","(train,test)",335
207732,54030,"[11, 0]","(train,test)",18004327
207812,77868,"[1, 0]","(train,test)",256
207845,8859,"[1, 0]","(train,test)",3221225472
207900,202657,"[2, 1]","(train,test)",13985460405
207955,118119,"[1, 16250]","(train,test)",16321
207964,158576,"[1, 1]","(train,test)",3
207968,1232,"[1, 1]","(train,test)",1
207984,5669,"[1, 0]","(train,test)",104255099738019625697280
208048,85519,"[5, 1]","(train,test)",192901135711
208063,94027,"[2, 6]","(train,test)",126491972
208097,86736,"[4, 0]","(train,test)",36
208150,88860,"[10, 0]","(train,test)",1240
208183,171522,"[1, 1]","(train,test)",1447
208331,29030,"[6, 0]","(train,test)",16758
208371,26713,"[1, 0]","(train,test)",226
208385,27162,"[2, 0]","(test,train)",4.5e+17
208393,19294,"[4, -29]","(train,test)",7399
208409,33466,"[1, 1]","(train,test)",72
208668,208562,"[-1, 3]","(train,test)",1
208683,11632,"[1, 0]","(train,test)",143101889288839872512
208742,23331,"[3, 0]","(train,test)",549754241025
208911,165426,"[2, 0]","(train,test)",7186
209001,19741,"[29, 31]","(train,test)",10007
209208,92372,"[3, -8]","(test,train)",6597066620931.0
209215,76896,"[-3, 7]","(test,train)",1.0
209233,6074,"[2, 0]","(train,test)",12
209257,19946,"[1, -1]","(train,test)",34
209295,1214,"[7, 134]","(train,test)",379
209339,97270,"[4, 0]","(train,test)",255485622301674660
209352,28412,"[1, 0]","(train,test)",162129586585337820
209544,8859,"[1, 0]","(train,test)",3221225472
209562,138032,"[1, 1]","(train,test)",2812
209736,8028,"[1, 0]","(train,test)",13027308783283592
209769,102790,"[1, 1]","(train,test)",1
209829,26333,"[96, -85]","(train,test)",191819
209915,24757,"[1, -2]","(train,test)",5477
210124,176982,"[1, -2]","(train,test)",150094635297261264
210125,99819,"[1, 0]","(train,test)",14
210166,25535,"[1, 0]","(train,test)",28821995554248
210274,108417,"[8, -115]","(train,test)",14789
210284,67867,"[1, 0]","(train,test)",0
210307,211343,"[10, 0]","(train,test)",514140
210315,13140,"[3, 0]","(train,test)",1694577218886
210349,204540,"[2, 0]","(test,train)",32767.0
210450,124209,"[1, -2]","(train,test)",20
210494,27587,"[1, 0]","(train,test)",4265518180073472
210545,76864,"[1, 5]","(train,test)",120
210590,80512,"[-1, 2]","(train,test)",-1
210593,127179,"[3, 0]","(test,train)",164.0
210675,182010,"[2, 0]","(train,test)",16062492
210742,49017,"[-1, 9]","(train,test)",7
210785,107309,"[4, 3]","(train,test)",467
210934,5841,"[1, 36]","(train,test)",4295098441
210960,1214,"[25, 501]","(train,test)",1251
211057,95622,"[3, 0]","(train,test)",2622994107595707
211065,17770,"[1, 0]","(train,test)",6311523942644393705472
211085,148960,"[1, -1]","(train,test)",20
211139,199157,"[2, 0]","(test,train)",1591060.0
211156,171919,"[256, 0]","(test,train)",1.2676506002282294e+30
211159,29580,"[1, 12]","(train,test)",1391
211277,59195,"[1, 0]","(train,test)",65
211388,104513,"[3, 1]","(train,test)",106396
211393,174596,"[1, 0]","(train,test)",80615634684738
211442,83402,"[1, -1]","(train,test)",82938843
211464,118633,"[24, 0]","(train,test)",2357482045923164160000
211506,1182,"[98, 391]","(train,test)",28223
211509,163065,"[8, 0]","(train,test)",72
211617,227675,"[1, -2]","(train,test)",11958656
211621,83043,"[4, -4]","(train,test)",87509958652
211741,148317,"[1, 2]","(train,test)",7639424778862809
211769,119706,"[1, -1]","(train,test)",6335
211840,27803,"[1, -1]","(train,test)",564859072961
211858,146698,"[1, 1]","(train,test)",400285
211883,1214,"[9973, 199494]","(train,test)",309197
211932,67931,"[1, 0]","(train,test)",2732
211937,21236,"[10, -9]","(test,train)",3656158440062977.0
212216,4834,"[1, -8]","(train,test)",82952
212221,54439,"[1, 0]","(train,test)",0
212227,29580,"[8, -5]","(train,test)",9411
212236,65278,"[1, -2]","(train,test)",847322163875
212308,10344,"[-2, 2]","(train,test)",118638
212320,13335,"[1, -1]","(train,test)",9913
212337,115730,"[2, 0]","(test,train)",3.0
212348,96709,"[2, 0]","(train,test)",328
212384,201456,"[2, -1]","(train,test)",681
212444,176109,"[3, 0]","(train,test)",23671113341850
212447,120169,"[1, 1]","(train,test)",6
212500,67867,"[1, 0]","(train,test)",0
212501,19294,"[58, -463]","(train,test)",75169
212543,51195,"[1, 50]","(train,test)",1257
212671,45321,"[4, 21]","(train,test)",8469
212689,27803,"[4, 0]","(train,test)",20334926626632
212691,184474,"[1, 30]","(train,test)",902903
212701,28201,"[3, 2]","(train,test)",1828079220031487
212716,318,"[7, 34]","(train,test)",133514404296874
212748,108417,"[16, -225]","(train,test)",25599
212754,35000,"[2, -1]","(test,train)",2965510133051.0
212802,181304,"[2, -2]","(train,test)",364
212939,1817,"[21, -1]","(train,test)",2818572287
213026,5966,"[1, 0]","(train,test)",19599665578316398592
213077,131634,"[5, 0]","(train,test)",20120
213092,66906,"[1, -1]","(train,test)",964
213098,10929,"[9, 2]","(train,test)",1100000000000
213123,176676,"[1, 24]","(train,test)",46225
213146,180256,"[1, -2]","(train,test)",281474959933440
213202,80081,"[1, -4]","(train,test)",1485
213279,11632,"[1, 0]","(train,test)",143101889288839872512
213318,163776,"[4, 0]","(train,test)",3136
213349,7772,"[2, -1]","(train,test)",1
213366,21820,"[8, 0]","(test,train)",5.700040842413998e+22
213463,12024,"[9, -8]","(train,test)",64
213470,185536,"[2, 0]","(test,train)",4950.0
213472,35423,"[225, -1125]","(train,test)",126225
213502,87349,"[2, 0]","(train,test)",6
213533,1214,"[22, 418]","(train,test)",990
213540,5544,"[1, 0]","(train,test)",7121453984059539456
213549,2940,"[1, 0]","(train,test)",0
213658,205470,"[2, 0]","(train,test)",16
213670,71740,"[1, -2]","(train,test)",14624633760251903
213728,149164,"[-1, 6]","(train,test)",3
213774,963,"[20, -1936]","(test,train)",122.0
213849,58219,"[2, -3]","(train,test)",3
214068,87335,"[1, 0]","(train,test)",159
214098,8859,"[1, 0]","(train,test)",3221225472
214123,132785,"[1, 1]","(train,test)",1
214159,11242,"[1, 0]","(train,test)",572204589843750
214275,210021,"[1, 0]","(train,test)",551957272549
214279,50728,"[8, 0]","(train,test)",456960
214312,92134,"[3, -3]","(train,test)",3960
214328,169942,"[1, 1]","(train,test)",93497
214375,178275,"[1, 1]","(train,test)",88
214393,158279,"[1, 1]","(train,test)",6
214430,59558,"[1, 4]","(train,test)",213
214467,90671,"[-8589934592, 8589934592]","(train,test)",858993459200000000000
214525,17595,"[1, 2]","(train,test)",1882863576540
214554,28412,"[1, 0]","(train,test)",162129586585337820
214596,126435,"[1, -1]","(train,test)",2346
214608,102155,"[1, -2]","(train,test)",460
214679,4819,"[1, 0]","(train,test)",4036338
214685,76460,"[1, -1]","(train,test)",0
214726,169799,"[1, -1]","(train,test)",238954333647573120
214868,3418,"[1, 0]","(train,test)",414
214888,226471,"[1, 0]","(train,test)",3251
214955,28073,"[1, 0]","(train,test)",121
214956,54465,"[10, 1]","(train,test)",2467531
215034,17770,"[1, 0]","(train,test)",6311523942644393705472
215101,9215,"[1, 0]","(train,test)",169
215102,19294,"[32, -255]","(train,test)",46209
215140,176910,"[2, 0]","(train,test)",42
215155,69237,"[1, 0]","(train,test)",110
215215,162984,"[1, 1]","(train,test)",1366643159020339200000
215250,20113,"[2, 0]","(train,test)",26
215252,403,"[9922782870, 107928278317]","(train,test)",276615587107
215278,1214,"[729, 14579]","(train,test)",26243
215313,1214,"[14, 313]","(train,test)",747
215341,87109,"[1, -1]","(train,test)",109
215345,68265,"[-3, 3]","(test,train)",1.0
215369,16825,"[1, 1728]","(train,test)",1778
215387,193877,"[1, -1]","(train,test)",2
215391,318,"[12, 60]","(train,test)",28610229492187500
215401,1571,"[2, -1]","(test,train)",2.43290200817664e+18
215444,21508,"[2, -1]","(test,train)",4.0
215449,91825,"[2, 4]","(train,test)",44998
215461,198083,"[1, 1]","(train,test)",918
215486,57779,"[27, 0]","(train,test)",22667121
215539,108417,"[1, -17]","(train,test)",2497
215619,3587,"[1, 0]","(train,test)",1741769316989023076352
215748,85670,"[2, 0]","(test,train)",2.0
215754,11261,"[6, 8]","(test,train)",1.500946352969991e+17
215770,8028,"[1, 0]","(train,test)",13027308783283592
215872,1182,"[-8, 12]","(test,train)",-56.0
215994,9111,"[4096, 0]","(train,test)",52654090776777588736
216004,140556,"[1, 1]","(train,test)",7338
216015,18404,"[1, 8]","(train,test)",10265
216028,45556,"[1, 1]","(train,test)",439
216032,195107,"[216, 108]","(train,test)",14148
216055,52188,"[1, 0]","(train,test)",0
216102,10284,"[1, 1]","(train,test)",40
216120,9268,"[1, 0]","(train,test)",200291280469622706
216159,192257,"[2, 3]","(test,train)",562949919866880.0
216210,8028,"[1, 0]","(train,test)",13027308783283592
216271,94,"[1, 30]","(train,test)",29985
216324,9923,"[4, 0]","(train,test)",964
216643,59558,"[1, 3]","(train,test)",212
216694,6058,"[4, 1]","(train,test)",497
216697,8028,"[1, 0]","(train,test)",13027308783283592
216826,90651,"[1, 0]","(train,test)",9240
216881,92134,"[2, 3]","(train,test)",2645
216891,29580,"[4, -4]","(train,test)",4324
216906,1683,"[1, 0]","(train,test)",87960930222080
216908,171499,"[1, 1]","(train,test)",117
216930,19294,"[48, -383]","(train,test)",65713
216946,144220,"[1, 0]","(train,test)",1000
217074,185829,"[2, -2]","(test,train)",1.0
217096,80210,"[1, -1]","(train,test)",0
217101,366,"[3, -3]","(test,train)",15.0
217112,111838,"[1, 2]","(train,test)",79
217132,139554,"[1, -1]","(train,test)",65424294
217134,118158,"[1, 0]","(train,test)",1
217276,113168,"[81, 0]","(train,test)",981506241
217402,72972,"[2, 0]","(test,train)",144982872.0
217415,15358,"[3, 0]","(train,test)",24198
217425,97388,"[256, 0]","(train,test)",10000000000000000
217438,101170,"[1, 1]","(train,test)",111111111111111111111111111111111111111111111111111111111111111112
217459,206536,"[1, 0]","(train,test)",122
217479,221578,"[2, 0]","(test,train)",-5.733268558464758e+17
217490,86673,"[2, 0]","(train,test)",19501812
217585,1182,"[18, 66]","(train,test)",5898
217599,1302,"[4, 0]","(train,test)",52776558133248
217611,57311,"[1, -1]","(train,test)",206
217646,143206,"[3, 0]","(train,test)",13430960120961
217657,89136,"[-1, 9]","(train,test)",6
217803,188369,"[1, 0]","(train,test)",19
217847,45982,"[3, -22]","(test,train)",11.0
217961,156714,"[4, 2]","(train,test)",278
218007,170687,"[1, 1]","(train,test)",108037003
218317,31591,"[17, 5]","(test,train)",96.0
218388,212600,"[1, 0]","(train,test)",825
218413,8785,"[1, 0]","(train,test)",241237001
218454,147167,"[1, 2]","(train,test)",23
218567,125435,"[2, 0]","(train,test)",120
218587,50948,"[1, 0]","(train,test)",1032
218593,27462,"[-1, 3]","(train,test)",-1
218668,99011,"[1, 0]","(train,test)",10759353
218696,128214,"[7, -5]","(train,test)",5952
218775,77868,"[1, 0]","(train,test)",256
219000,10757,"[9, 12222225]","(train,test)",12348765
219053,56363,"[5, 2]","(test,train)",6.1763652032509656e+16
219102,22860,"[16, 15]","(train,test)",2383
219155,35812,"[2, -1]","(train,test)",101
219182,75036,"[-3, 7]","(test,train)",-7330077518504.0
219240,200400,"[1, 1]","(train,test)",123
219256,154584,"[1, 1]","(train,test)",2059
219286,214156,"[5, 0]","(train,test)",20000273725560980
219329,197234,"[6, 0]","(train,test)",12
219420,139156,"[5, -4]","(train,test)",1316
219449,92372,"[9, -8]","(test,train)",35184367894529.0
219638,45810,"[1, -2]","(train,test)",3145727
219690,108417,"[28, -393]","(train,test)",40431
219715,175969,"[2, 1]","(train,test)",259
219723,199784,"[6, 1]","(train,test)",727212727
219777,143377,"[1, 1]","(train,test)",28
219811,318,"[2, -6]","(test,train)",238418579101563.0
219834,23502,"[2, 0]","(test,train)",1.0
219854,91825,"[1, 2]","(train,test)",32399
219897,24336,"[1, 0]","(train,test)",351829430966702353416192
219913,1263,"[8, 7]","(train,test)",3967
219955,151535,"[2, 1]","(test,train)",6768.0
219960,155111,"[1, 0]","(train,test)",1
219976,16051,"[2, 1]","(train,test)",1000001
220091,80894,"[1, 1]","(train,test)",115
220123,153559,"[1, 2]","(train,test)",25203781
220140,52888,"[-1, 4]","(train,test)",3
220256,1214,"[250, 4680]","(train,test)",9180
220278,12574,"[1, -3]","(train,test)",1134
220305,430,"[1, 17408]","(train,test)",17543
220347,14088,"[1, 1]","(train,test)",1856103040
220409,123946,"[4, 0]","(train,test)",356
220493,129724,"[1, 0]","(train,test)",1
220587,29580,"[40, -39]","(train,test)",32801
220725,120315,"[2, -2]","(train,test)",108037040
220754,208694,"[2, 0]","(train,test)",546920858309968
220770,19978,"[9, 54]","(train,test)",16263
220821,28990,"[1, 0]","(train,test)",27514634240000000000000
221050,75750,"[1, 1]","(train,test)",75
221099,189135,"[5, 0]","(test,train)",15.0
221119,99795,"[2, 0]","(test,train)",66293208.0
221148,1214,"[3, 62]","(train,test)",182
221234,198053,"[1, 1]","(train,test)",5
221256,55414,"[2, -1]","(train,test)",88199
221284,73473,"[19, -3]","(test,train)",140.0
221364,30139,"[1, 0]","(train,test)",164
221390,178227,"[4, 0]","(train,test)",378224704
221449,5966,"[1, 0]","(train,test)",19599665578316398592
221453,9764,"[2, 1]","(train,test)",1116323
221546,45915,"[1, 2]","(train,test)",270
221577,366,"[3, 3]","(train,test)",255
221674,51651,"[1, 24]","(train,test)",373693
221675,151543,"[-1, 9]","(train,test)",5
221795,65703,"[1, 0]","(train,test)",53
221849,183283,"[4, -2]","(train,test)",1694510110022
221954,92659,"[1, 0]","(train,test)",217
222005,77202,"[1, 1]","(train,test)",4785
222051,22158,"[6, 13]","(train,test)",25339
222175,196798,"[4, 1]","(train,test)",2230273
222273,92659,"[1, 0]","(train,test)",217
222302,172650,"[2, 5]","(test,train)",170.0
222318,88050,"[2, 0]","(test,train)",73611934643368.0
222385,32765,"[3, -3]","(test,train)",24157818.0
222495,40958,"[1, -1]","(train,test)",39
222496,144214,"[1, 0]","(train,test)",123
222516,88247,"[6, 6]","(train,test)",118332
222598,21236,"[50, -39]","(test,train)",731231688012596.0
222631,103048,"[1, 1]","(train,test)",1
222706,49401,"[1, 1]","(train,test)",6180
222753,9198,"[6, -5]","(train,test)",1699
222794,169267,"[1, 1]","(train,test)",70
222833,149737,"[50, 1]","(train,test)",1128001
